product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,Category
B08SCCG9D4,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,949.0,2000.0,53.0,3.9,14969.0,Computers&Accessories
B0972BQ2RS,Electronics|WearableTechnology|SmartWatches,2499.0,9999.0,75.0,4.1,42139.0,Electronics
B00ZRBWPA0,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,159.0,180.0,12.0,4.3,989.0,Electronics
B0B2DD66GS,Electronics|Accessories|MemoryCards|MicroSD,1329.0,2900.0,54.0,4.5,19624.0,Electronics
B09M869Z5V,Computers&Accessories|Accessories&Peripherals|USBHubs,570.0,999.0,43.0,4.2,3201.0,Computers&Accessories
B07W6VWZ8C,Electronics|HomeAudio|Speakers|OutdoorSpeakers,899.0,1999.0,55.0,4.1,30469.0,Electronics
B07Z1X6VFC,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.0,999.0,55.0,4.4,9940.0,Computers&Accessories
B07YL54NVJ,Computers&Accessories|ExternalDevices&DataStorage|ExternalMemoryCardReaders,549.0,999.0,45.0,4.3,7758.0,Computers&Accessories
B0759QMF85,Computers&Accessories|NetworkingDevices|Routers,1529.0,2399.0,36.0,4.3,68409.0,Computers&Accessories
B00LM4X0KU,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",100.0,100.0,0.0,4.3,3095.0,OfficeProducts
B08PFSZ7FH,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,299.0,1499.0,80.0,4.2,903.0,Computers&Accessories
B012MQS060,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1295.0,1795.0,28.0,4.1,25771.0,Computers&Accessories
B01MF8MB65,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",699.0,999.0,30.0,4.1,273189.0,Electronics
B00LHZWD0C,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",252.0,315.0,20.0,4.5,3785.0,OfficeProducts
B08QDPB1SL,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,190.0,220.0,14.0,4.4,2866.0,Electronics
B07BRKK9JQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1299.0,1599.0,19.0,4.3,27223.0,Computers&Accessories
B01EZ0X3L8,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,729.0,1650.0,56.0,4.3,82356.0,Computers&Accessories
B00LM4W1N2,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",480.0,600.0,20.0,4.3,5719.0,OfficeProducts
B0949SBKMP,Electronics|WearableTechnology|SmartWatches,1799.0,6990.0,74.0,4.0,26880.0,Electronics
B08YD264ZS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,999.0,2499.0,60.0,4.3,1690.0,Computers&Accessories
B094JNXNPV,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,399.0,25.0,4.0,2766.0,Computers&Accessories
B00GZLB57U,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,238.0,699.0,66.0,4.4,8372.0,Computers&Accessories
B07V82W5CN,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1349.0,2198.0,39.0,4.0,7113.0,Computers&Accessories
B077Z65HSD,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,70.0,4.3,20850.0,Computers&Accessories
B08HD7JQHX,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,199.0,499.0,60.0,3.3,2804.0,Computers&Accessories
B0B31FR4Y2,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1999.0,9999.0,80.0,3.7,1986.0,Electronics
B09Y14JLP3,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.0,499.0,80.0,4.1,2451.0,Electronics
B09ZHCJDP1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",499.0,1000.0,50.0,5.0,23.0,Computers&Accessories
B08C4Z69LN,Computers&Accessories|Components|Memory,1792.0,3500.0,49.0,4.5,26194.0,Computers&Accessories
B016XVRKZM,Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies,3299.0,4100.0,20.0,3.9,15783.0,Computers&Accessories
B00LHZW3XY,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",125.0,180.0,31.0,4.4,8053.0,OfficeProducts
B098JYT4SY,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",399.0,1190.0,66.0,4.1,2809.0,Computers&Accessories
B08CFCK6CW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.0,7999.0,85.0,3.6,25910.0,Electronics
B09P564ZTJ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",235.0,1599.0,85.0,3.8,1173.0,Computers&Accessories
B07MSLTW8Z,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,549.0,1999.0,73.0,3.6,6422.0,Computers&Accessories
B09N6TTHT6,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,89.0,99.0,10.0,4.2,241.0,Computers&Accessories
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.0,1999.0,51.0,4.4,184.0,Computers&Accessories
B098R25TGC,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.0,2999.0,57.0,3.8,14629.0,Electronics
B0B2PQL5N3,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",230.0,999.0,77.0,4.2,1528.0,Computers&Accessories
B07DKZCZ89,"Electronics|Headphones,Earbuds&Accessories|Cases",119.0,499.0,76.0,4.3,15032.0,Electronics
B08GYG6T12,Electronics|Accessories|MemoryCards|SecureDigitalCards,449.0,800.0,44.0,4.4,69585.0,Electronics
B09BN2NPBD,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Flashes&SelfieLights|SelfieLights,1699.0,3495.0,51.0,4.1,14371.0,Electronics
B00J4YG0PC,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",561.0,720.0,22.0,4.4,3182.0,OfficeProducts
B073BRXPZX,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",289.0,590.0,51.0,4.4,25886.0,Computers&Accessories
B08LHTJTBB,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,599.0,1999.0,70.0,4.4,4736.0,Computers&Accessories
B07VTFN6HM,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5599.0,7350.0,24.0,4.4,73005.0,Computers&Accessories
B008QS9J6Y,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1990.0,2595.0,23.0,4.3,20398.0,Computers&Accessories
B09M8888DM,Computers&Accessories|Accessories&Peripherals|USBHubs,499.0,799.0,38.0,4.3,2125.0,Computers&Accessories
B07Z1YVP72,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.0,999.0,55.0,4.3,11330.0,Computers&Accessories
B082FTPRSK,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,999.0,1999.0,50.0,4.2,27441.0,Computers&Accessories
B09RF2QXGX,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,69.0,299.0,77.0,4.3,255.0,Computers&Accessories
B01KK0HU3Y,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",899.0,1499.0,40.0,4.2,23174.0,Computers&Accessories
B07JF9B592,MusicalInstruments|Microphones|Condenser,478.0,699.0,32.0,3.8,20218.0,MusicalInstruments
B086394NY5,Computers&Accessories|Accessories&Peripherals|LaptopAccessories,1399.0,2490.0,44.0,4.3,11074.0,Computers&Accessories
B00NH11PEY,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,750.0,73.0,4.5,74976.0,Computers&Accessories
B017PDR9N0,Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,149.0,499.0,70.0,4.1,25607.0,Computers&Accessories
B07NC12T2R,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1799.0,4990.0,64.0,4.2,41226.0,Electronics
B07WKBD37W,HomeImprovement|Electrical|Adapters&Multi-Outlets,425.0,999.0,57.0,4.0,2581.0,HomeImprovement
B08JMC1988,Electronics|HomeAudio|Speakers|OutdoorSpeakers,999.0,2490.0,60.0,4.1,18331.0,Electronics
B09GFN8WZL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",378.0,999.0,62.0,4.1,1779.0,Computers&Accessories
B095X38CJS,OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,99.0,99.0,0.0,4.3,388.0,OfficeProducts
B07ZKD8T1Q,Computers&Accessories|NetworkingDevices|Routers,1499.0,2999.0,50.0,4.5,8656.0,Computers&Accessories
B07G3YNLJB,Computers&Accessories|Components|InternalSolidStateDrives,1815.0,3100.0,41.0,4.5,92925.0,Computers&Accessories
B00P93X2H6,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67.0,75.0,11.0,4.1,1269.0,OfficeProducts
B0798PJPCL,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1889.0,2699.0,30.0,4.3,17394.0,Computers&Accessories
B09GFWJDY1,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.0,1499.0,67.0,3.6,9169.0,Electronics
B09MZ6WZ6V,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",499.0,999.0,50.0,4.4,1030.0,Computers&Accessories
B094QZLJQ6,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5799.0,7999.0,28.0,4.5,50273.0,Computers&Accessories
B07L3NDN24,Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,499.0,799.0,38.0,3.9,6742.0,Electronics
B08WD18LJZ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249.0,600.0,59.0,4.0,1208.0,Computers&Accessories
B09CMM3VGK,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,499.0,64.0,4.0,1933.0,Computers&Accessories
B06XDKWLJH,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4449.0,5734.0,22.0,4.4,25006.0,Computers&Accessories
B01J1CFO5I,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,299.0,550.0,46.0,4.6,33434.0,Computers&Accessories
B07J2NGB69,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",629.0,1390.0,55.0,4.4,6301.0,Computers&Accessories
B00MUTWLW4,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",2595.0,3295.0,21.0,4.4,22618.0,Computers&Accessories
B08QSC1XY8,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389.0,1099.0,65.0,4.3,974.0,Computers&Accessories
B017NC2IPM,Computers&Accessories|NetworkingDevices|Routers,1799.0,2911.0,38.0,4.3,20342.0,Computers&Accessories
B00N1U7JXM,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",90.0,175.0,49.0,4.4,7429.0,OfficeProducts
B08HQL67D6,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599.0,599.0,0.0,4.0,26423.0,Computers&Accessories
B09RKFBCV7,Electronics|WearableTechnology|SmartWatches,1999.0,7999.0,75.0,4.2,31305.0,Electronics
B08KHM9VBJ,Computers&Accessories|NetworkingDevices|DataCards&Dongles,2099.0,3250.0,35.0,3.8,11213.0,Computers&Accessories
B01IOZUHRS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,179.0,499.0,64.0,4.1,10174.0,Computers&Accessories
B00CEQEGPI,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1345.0,2295.0,41.0,4.2,17413.0,Computers&Accessories
B08B6XWQ1C,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,349.0,995.0,65.0,4.2,6676.0,Electronics
B01DGVKBC6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,287.0,499.0,42.0,4.4,8076.0,Computers&Accessories
B008FWZGSG,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599.0,599.0,0.0,4.3,355.0,Computers&Accessories
B08JD36C6H,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,349.0,450.0,22.0,4.1,18656.0,Computers&Accessories
B00E3DVQFS,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,879.0,1109.0,21.0,4.4,31599.0,Electronics
B0B4HJNPV4,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80.0,3.9,1075.0,Computers&Accessories
B00BN5SNF0,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,250.0,250.0,0.0,3.9,13971.0,Electronics
B09SGGRKV8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",199.0,499.0,60.0,3.6,2492.0,Electronics
B07XLCFSSN,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,899.0,1900.0,53.0,4.4,13552.0,Computers&Accessories
B09RZS1NQT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,999.0,80.0,4.0,575.0,Computers&Accessories
B084BR3QX8,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,149.0,999.0,85.0,3.5,2523.0,Computers&Accessories
B09VC2D2WG,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",469.0,1499.0,69.0,4.1,352.0,Computers&Accessories
B09163Q5CD,Computers&Accessories|Accessories&Peripherals|USBHubs,1187.0,1929.0,38.0,4.1,1662.0,Computers&Accessories
B08K9PX15C,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCSpeakers,849.0,1499.0,43.0,4.0,7352.0,Computers&Accessories
B083RD1J99,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",328.0,399.0,18.0,4.1,3441.0,Computers&Accessories
B09Z7YGV3R,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,269.0,699.0,62.0,4.0,93.0,Computers&Accessories
B00N3XLDW0,Electronics|Cameras&Photography|Accessories|Batteries&Chargers|BatteryChargers,299.0,400.0,25.0,3.8,40895.0,Electronics
B07Z53L5QL,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,1499.0,63.0,4.3,11006.0,Computers&Accessories
B00P93X0VO,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",114.0,120.0,5.0,4.2,8938.0,OfficeProducts
B07SBGFDX9,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",120.0,120.0,0.0,4.1,4308.0,OfficeProducts
B09C6HWG18,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.0,1999.0,51.0,4.2,462.0,Computers&Accessories
B00NH11KIK,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.0,695.0,70.0,4.5,107686.0,Computers&Accessories
B07X2L5Z8C,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1490.0,2295.0,35.0,4.6,10652.0,Computers&Accessories
B00VA7YYUO,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pencils|WoodenPencils,99.0,99.0,0.0,4.3,5036.0,Home&Kitchen
B07L9FW9GF,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",149.0,249.0,40.0,4.0,5057.0,Computers&Accessories
B08D64C9FN,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,575.0,2799.0,79.0,4.2,8537.0,Computers&Accessories
B07XJYYH7L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,333.0,999.0,67.0,3.3,9792.0,Computers&Accessories
B00LOD70SC,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",178.0,210.0,15.0,4.3,2450.0,OfficeProducts
B09X76VL5L,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599.0,3490.0,54.0,3.7,676.0,Electronics
B091JF2TFD,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.0,1299.0,62.0,3.9,1173.0,Electronics
B07S7DCJKS,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",199.0,499.0,60.0,4.3,9998.0,Computers&Accessories
B09NC2TY11,Electronics|WearableTechnology|SmartWatches,2499.0,5999.0,58.0,4.1,5852.0,Electronics
B0BDS8MY8J,Computers&Accessories|Components|InternalHardDrives,199.0,999.0,80.0,4.2,362.0,Computers&Accessories
B09X7DY7Q4,Electronics|Accessories|MemoryCards|MicroSD,939.0,1800.0,48.0,4.5,205052.0,Electronics
B09YV575RK,Electronics|WearableTechnology|SmartWatches,2499.0,9999.0,75.0,4.0,9090.0,Electronics
B08LW31NQ6,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1439.0,2890.0,50.0,4.5,4099.0,Computers&Accessories
B09ND94ZRG,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1099.0,5999.0,82.0,3.5,12966.0,Electronics
B00P93X6EK,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157.0,160.0,2.0,4.5,4428.0,OfficeProducts
B07KRCW6LZ,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,999.0,1599.0,38.0,4.3,12093.0,Computers&Accessories
B0994GP1CX,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",115.0,999.0,88.0,3.3,5692.0,Computers&Accessories
B07H8W9PB6,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",175.0,499.0,65.0,4.1,21.0,Computers&Accessories
B09NNHFSSF,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,1999.0,4700.0,57.0,3.8,1880.0,Electronics
B08D9NDZ1Y,"Computers&Accessories|Printers,Inks&Accessories|Printers",3999.0,4332.96,8.0,3.5,21762.0,Computers&Accessories
B0085IATT6,Computers&Accessories|NetworkingDevices|Routers,899.0,1800.0,50.0,4.1,22375.0,Computers&Accessories
B08WJ86PV2,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",299.0,990.0,70.0,4.5,2453.0,Computers&Accessories
B078HRR1XV,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",3303.0,4699.0,30.0,4.4,13544.0,Computers&Accessories
B09P22HXH6,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1890.0,5490.0,66.0,4.1,10976.0,Computers&Accessories
B00LM4X3XE,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",90.0,100.0,10.0,4.3,3061.0,OfficeProducts
B09YLFHFDW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1599.0,2790.0,43.0,3.6,2272.0,Electronics
B07YWS9SP9,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,599.0,999.0,40.0,4.0,7601.0,Computers&Accessories
B002PD61Y4,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,507.0,1208.0,58.0,4.1,8131.0,Computers&Accessories
B08WLY8V9S,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",425.0,899.0,53.0,4.5,4219.0,Computers&Accessories
B0873L7J6X,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1499.0,3999.0,63.0,4.2,42775.0,Electronics
B07YNHCW6N,"Computers&Accessories|Accessories&Peripherals|TabletAccessories|Bags,Cases&Sleeves|Cases",549.0,2499.0,78.0,4.3,5556.0,Computers&Accessories
B07232M876,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,395.0,50.0,4.2,92595.0,Computers&Accessories
B01MQ2A86A,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1295.0,1645.0,21.0,4.6,12375.0,Computers&Accessories
B00KIE28X0,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,310.0,310.0,0.0,4.5,5882.0,Home&Kitchen
B08BQ947H3,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.0,149.0,0.0,4.3,10833.0,Computers&Accessories
B0BHYJ8CVF,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1149.0,1499.0,23.0,4.1,10443.0,Computers&Accessories
B0BCVJ3PVP,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,499.0,1299.0,62.0,4.5,434.0,Computers&Accessories
B0B2931FCV,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999.0,4199.0,76.0,3.5,1913.0,Electronics
B09TMZ1MF8,Computers&Accessories|Components|InternalSolidStateDrives,1709.0,4000.0,57.0,4.4,3029.0,Computers&Accessories
B07VV37FT4,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",250.0,250.0,0.0,4.2,2628.0,OfficeProducts
B07P681N66,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,1199.0,2199.0,45.0,4.4,24780.0,Computers&Accessories
B07JB2Y4SR,Home&Kitchen|CraftMaterials|DrawingMaterials|DrawingMedia|Pens,90.0,100.0,10.0,4.4,10718.0,Home&Kitchen
B08KRMK9LZ,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2025.0,5999.0,66.0,4.2,6233.0,Electronics
B08LT9BMPP,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,1495.0,1995.0,25.0,4.5,10541.0,Computers&Accessories
B082T6V3DT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799.0,2100.0,62.0,4.3,8188.0,Computers&Accessories
B0814ZY6FP,Electronics|HomeAudio|Speakers|BluetoothSpeakers,899.0,1199.0,25.0,3.8,10751.0,Electronics
B09F3PDDRF,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|SATACables,349.0,999.0,65.0,3.9,817.0,Computers&Accessories
B07X963JNS,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,900.0,2499.0,64.0,4.0,36384.0,Electronics
B09LD3116F,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2490.0,3990.0,38.0,4.1,3606.0,Electronics
B08Y5QJTVK,Electronics|GeneralPurposeBatteries&BatteryChargers,116.0,200.0,42.0,4.4,357.0,Electronics
B00LY1FN1K,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,200.0,230.0,13.0,4.4,10170.0,Home&Kitchen
B07DJ5KYDZ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,1249.0,2796.0,55.0,4.4,4598.0,Computers&Accessories
B009LJ2BXA,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCHeadsets,649.0,999.0,35.0,3.5,7222.0,Computers&Accessories
B09BVCVTBC,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,2649.0,3499.0,24.0,4.5,1271.0,Computers&Accessories
B0BFWGBX61,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,349.0,43.0,4.1,314.0,Computers&Accessories
B07SY4C3TD,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",596.0,723.0,18.0,4.4,3219.0,Computers&Accessories
B094JB13XL,Electronics|WearableTechnology|SmartWatches,2499.0,5999.0,58.0,4.1,38879.0,Electronics
B08CRRQK6Z,Electronics|HomeAudio|Speakers|SoundbarSpeakers,4999.0,12499.0,60.0,4.2,4541.0,Electronics
B08MTLLSL8,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.0,1290.0,69.0,4.2,76042.0,Electronics
B08Y57TPDM,Electronics|GeneralPurposeBatteries&BatteryChargers,116.0,200.0,42.0,4.3,485.0,Electronics
B09CYTJV3N,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,4499.0,5999.0,25.0,4.3,44696.0,Electronics
B07GLNJC25,Computers&Accessories|Accessories&Peripherals|USBHubs,330.0,499.0,34.0,3.7,8566.0,Computers&Accessories
B08FY4FG5X,"Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",649.0,2499.0,74.0,3.9,13049.0,Electronics
B07TMCXRFV,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,1234.0,1599.0,23.0,4.5,16680.0,Computers&Accessories
B01FSYQ2A4,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1399.0,2990.0,53.0,4.1,97174.0,Electronics
B00LZPQVMK,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|StickBallpointPens",272.0,320.0,15.0,4.0,3686.0,OfficeProducts
B08X77LM8C,"Electronics|Headphones,Earbuds&Accessories|Earpads",99.0,999.0,90.0,3.8,594.0,Electronics
B01EJ5MM5M,"Computers&Accessories|Printers,Inks&Accessories|Printers|InkjetPrinters",3498.0,3875.0,10.0,3.4,12185.0,Computers&Accessories
B08J82K4GX,Computers&Accessories|Monitors,10099.0,19110.0,47.0,4.3,2623.0,Computers&Accessories
B07Z1Z77ZZ,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.0,999.0,55.0,4.3,9701.0,Computers&Accessories
B00DJ5N9VK,Toys&Games|Arts&Crafts|Drawing&PaintingSupplies|ColouringPens&Markers,150.0,150.0,0.0,4.3,15867.0,Toys&Games
B0B4DT8MKT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,348.0,1499.0,77.0,4.2,656.0,Computers&Accessories
B08FGNPQ9X,Computers&Accessories|NetworkingDevices|Routers,1199.0,2999.0,60.0,4.1,10725.0,Computers&Accessories
B07NTKGW45,Computers&Accessories|Accessories&Peripherals|HardDiskBags,397.0,899.0,56.0,4.0,3025.0,Computers&Accessories
B08CDKQ8T6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,349.0,56.0,4.3,7064.0,Computers&Accessories
